"","controller","condition","item","rt","NA","subject","group"
"17673","DashedSentence",0.5,8,4908,"FALSE","Non-Native 39",0.5
"17677","DashedSentence",-0.5,3,8827,"FALSE","Non-Native 39",0.5
"17689","DashedSentence",0.5,5,10282,"FALSE","Non-Native 39",0.5
"17693","DashedSentence",0.5,14,4157,"FALSE","Non-Native 39",0.5
"17769","DashedSentence",-0.5,14,7955,"FALSE","Non-Native 40",0.5
"17773","DashedSentence",-0.5,17,5265,"FALSE","Non-Native 40",0.5
"17777","DashedSentence",0.5,7,8254,"FALSE","Non-Native 40",0.5
"17797","DashedSentence",0.5,10,12295,"FALSE","Non-Native 40",0.5
"17805","DashedSentence",-0.5,11,5134,"FALSE","Non-Native 40",0.5
"17845","DashedSentence",0.5,13,5474,"FALSE","Non-Native 40",0.5
"17853","DashedSentence",0.5,16,8447,"FALSE","Non-Native 40",0.5
"17865","DashedSentence",0.5,1,6791,"FALSE","Non-Native 40",0.5
"17873","DashedSentence",-0.5,2,7031,"FALSE","Non-Native 40",0.5
"17885","DashedSentence",-0.5,5,5412,"FALSE","Non-Native 40",0.5
"17893","DashedSentence",0.5,4,5829,"FALSE","Non-Native 40",0.5
"17897","DashedSentence",-0.5,8,10530,"FALSE","Non-Native 40",0.5
